timestamp,path,status_code,content_type,bytes,width,height
20260525_020009,data/raw/captcha_20260525_020009_000759.jpg,200,image/jpeg;charset=UTF-8,1182,82,31
20260525_020010,data/raw/captcha_20260525_020010_000760.jpg,200,image/jpeg;charset=UTF-8,1312,82,31
20260525_020011,data/raw/captcha_20260525_020011_000761.jpg,200,image/jpeg;charset=UTF-8,1275,82,31
20260525_020012,data/raw/captcha_20260525_020012_000762.jpg,200,image/jpeg;charset=UTF-8,1247,82,31
20260525_020013,data/raw/captcha_20260525_020013_000763.jpg,200,image/jpeg;charset=UTF-8,1228,82,31
20260525_020014,data/raw/captcha_20260525_020014_000764.jpg,200,image/jpeg;charset=UTF-8,1285,82,31
20260525_020015,data/raw/captcha_20260525_020015_000765.jpg,200,image/jpeg;charset=UTF-8,1282,82,31
20260525_020016,data/raw/captcha_20260525_020016_000766.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_020017,data/raw/captcha_20260525_020017_000767.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_020018,data/raw/captcha_20260525_020018_000768.jpg,200,image/jpeg;charset=UTF-8,1221,82,31
20260525_020019,data/raw/captcha_20260525_020019_000769.jpg,200,image/jpeg;charset=UTF-8,1335,82,31
20260525_020020,data/raw/captcha_20260525_020020_000770.jpg,200,image/jpeg;charset=UTF-8,1285,82,31
20260525_020021,data/raw/captcha_20260525_020021_000771.jpg,200,image/jpeg;charset=UTF-8,1402,82,31
20260525_020022,data/raw/captcha_20260525_020022_000772.jpg,200,image/jpeg;charset=UTF-8,1362,82,31
20260525_020023,data/raw/captcha_20260525_020023_000773.jpg,200,image/jpeg;charset=UTF-8,1223,82,31
20260525_020024,data/raw/captcha_20260525_020024_000774.jpg,200,image/jpeg;charset=UTF-8,1245,82,31
20260525_020025,data/raw/captcha_20260525_020025_000775.jpg,200,image/jpeg;charset=UTF-8,1197,82,31
20260525_020026,data/raw/captcha_20260525_020026_000776.jpg,200,image/jpeg;charset=UTF-8,1250,82,31
20260525_020027,data/raw/captcha_20260525_020027_000777.jpg,200,image/jpeg;charset=UTF-8,1180,82,31
20260525_020028,data/raw/captcha_20260525_020028_000778.jpg,200,image/jpeg;charset=UTF-8,1366,82,31
20260525_020029,data/raw/captcha_20260525_020029_000779.jpg,200,image/jpeg;charset=UTF-8,1294,82,31
20260525_020030,data/raw/captcha_20260525_020030_000780.jpg,200,image/jpeg;charset=UTF-8,1417,82,31
20260525_020031,data/raw/captcha_20260525_020031_000781.jpg,200,image/jpeg;charset=UTF-8,1432,82,31
20260525_020032,data/raw/captcha_20260525_020032_000782.jpg,200,image/jpeg;charset=UTF-8,1278,82,31
20260525_020033,data/raw/captcha_20260525_020033_000783.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_020034,data/raw/captcha_20260525_020034_000784.jpg,200,image/jpeg;charset=UTF-8,1347,82,31
20260525_020035,data/raw/captcha_20260525_020035_000785.jpg,200,image/jpeg;charset=UTF-8,1112,82,31
20260525_020036,data/raw/captcha_20260525_020036_000786.jpg,200,image/jpeg;charset=UTF-8,1129,82,31
20260525_020037,data/raw/captcha_20260525_020037_000787.jpg,200,image/jpeg;charset=UTF-8,1191,82,31
20260525_020038,data/raw/captcha_20260525_020038_000788.jpg,200,image/jpeg;charset=UTF-8,1166,82,31
20260525_020039,data/raw/captcha_20260525_020039_000789.jpg,200,image/jpeg;charset=UTF-8,1311,82,31
20260525_020040,data/raw/captcha_20260525_020040_000790.jpg,200,image/jpeg;charset=UTF-8,1229,82,31
20260525_020041,data/raw/captcha_20260525_020041_000791.jpg,200,image/jpeg;charset=UTF-8,1372,82,31
20260525_020042,data/raw/captcha_20260525_020042_000792.jpg,200,image/jpeg;charset=UTF-8,1252,82,31
20260525_020043,data/raw/captcha_20260525_020043_000793.jpg,200,image/jpeg;charset=UTF-8,1217,82,31
20260525_020044,data/raw/captcha_20260525_020044_000794.jpg,200,image/jpeg;charset=UTF-8,1233,82,31
20260525_020045,data/raw/captcha_20260525_020045_000795.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_020046,data/raw/captcha_20260525_020046_000796.jpg,200,image/jpeg;charset=UTF-8,1487,82,31
20260525_020047,data/raw/captcha_20260525_020047_000797.jpg,200,image/jpeg;charset=UTF-8,1300,82,31
20260525_020048,data/raw/captcha_20260525_020048_000798.jpg,200,image/jpeg;charset=UTF-8,1354,82,31
20260525_020049,data/raw/captcha_20260525_020049_000799.jpg,200,image/jpeg;charset=UTF-8,1255,82,31
20260525_020050,data/raw/captcha_20260525_020050_000800.jpg,200,image/jpeg;charset=UTF-8,1373,82,31
20260525_020051,data/raw/captcha_20260525_020051_000801.jpg,200,image/jpeg;charset=UTF-8,1237,82,31
20260525_020052,data/raw/captcha_20260525_020052_000802.jpg,200,image/jpeg;charset=UTF-8,1272,82,31
20260525_020053,data/raw/captcha_20260525_020053_000803.jpg,200,image/jpeg;charset=UTF-8,1320,82,31
20260525_020054,data/raw/captcha_20260525_020054_000804.jpg,200,image/jpeg;charset=UTF-8,1331,82,31
20260525_020055,data/raw/captcha_20260525_020055_000805.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_020056,data/raw/captcha_20260525_020056_000806.jpg,200,image/jpeg;charset=UTF-8,1183,82,31
20260525_020057,data/raw/captcha_20260525_020057_000807.jpg,200,image/jpeg;charset=UTF-8,1246,82,31
20260525_020058,data/raw/captcha_20260525_020058_000808.jpg,200,image/jpeg;charset=UTF-8,1249,82,31
20260525_020059,data/raw/captcha_20260525_020059_000809.jpg,200,image/jpeg;charset=UTF-8,1242,82,31
20260525_020100,data/raw/captcha_20260525_020100_000810.jpg,200,image/jpeg;charset=UTF-8,1150,82,31
20260525_020101,data/raw/captcha_20260525_020101_000811.jpg,200,image/jpeg;charset=UTF-8,1182,82,31
20260525_020102,data/raw/captcha_20260525_020102_000812.jpg,200,image/jpeg;charset=UTF-8,1178,82,31
20260525_020103,data/raw/captcha_20260525_020103_000813.jpg,200,image/jpeg;charset=UTF-8,1293,82,31
20260525_020104,data/raw/captcha_20260525_020104_000814.jpg,200,image/jpeg;charset=UTF-8,1135,82,31
20260525_020105,data/raw/captcha_20260525_020105_000815.jpg,200,image/jpeg;charset=UTF-8,1406,82,31
20260525_020106,data/raw/captcha_20260525_020106_000816.jpg,200,image/jpeg;charset=UTF-8,1227,82,31
20260525_020107,data/raw/captcha_20260525_020107_000817.jpg,200,image/jpeg;charset=UTF-8,1236,82,31
20260525_020108,data/raw/captcha_20260525_020108_000818.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_020109,data/raw/captcha_20260525_020109_000819.jpg,200,image/jpeg;charset=UTF-8,1365,82,31
20260525_020110,data/raw/captcha_20260525_020110_000820.jpg,200,image/jpeg;charset=UTF-8,1213,82,31
20260525_020111,data/raw/captcha_20260525_020111_000821.jpg,200,image/jpeg;charset=UTF-8,1434,82,31
20260525_020112,data/raw/captcha_20260525_020112_000822.jpg,200,image/jpeg;charset=UTF-8,1263,82,31
20260525_020113,data/raw/captcha_20260525_020113_000823.jpg,200,image/jpeg;charset=UTF-8,1288,82,31
20260525_020114,data/raw/captcha_20260525_020114_000824.jpg,200,image/jpeg;charset=UTF-8,1261,82,31
20260525_020115,data/raw/captcha_20260525_020115_000825.jpg,200,image/jpeg;charset=UTF-8,1262,82,31
20260525_020116,data/raw/captcha_20260525_020116_000826.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_020117,data/raw/captcha_20260525_020117_000827.jpg,200,image/jpeg;charset=UTF-8,1224,82,31
20260525_020118,data/raw/captcha_20260525_020118_000828.jpg,200,image/jpeg;charset=UTF-8,1425,82,31
20260525_020119,data/raw/captcha_20260525_020119_000829.jpg,200,image/jpeg;charset=UTF-8,1348,82,31
20260525_020120,data/raw/captcha_20260525_020120_000830.jpg,200,image/jpeg;charset=UTF-8,1353,82,31
20260525_020121,data/raw/captcha_20260525_020121_000831.jpg,200,image/jpeg;charset=UTF-8,1273,82,31
20260525_020122,data/raw/captcha_20260525_020122_000832.jpg,200,image/jpeg;charset=UTF-8,1372,82,31
20260525_020123,data/raw/captcha_20260525_020123_000833.jpg,200,image/jpeg;charset=UTF-8,1199,82,31
20260525_020124,data/raw/captcha_20260525_020124_000834.jpg,200,image/jpeg;charset=UTF-8,1219,82,31
20260525_020125,data/raw/captcha_20260525_020125_000835.jpg,200,image/jpeg;charset=UTF-8,1228,82,31
20260525_020126,data/raw/captcha_20260525_020126_000836.jpg,200,image/jpeg;charset=UTF-8,1277,82,31
20260525_020127,data/raw/captcha_20260525_020127_000837.jpg,200,image/jpeg;charset=UTF-8,1448,82,31
20260525_020128,data/raw/captcha_20260525_020128_000838.jpg,200,image/jpeg;charset=UTF-8,1320,82,31
20260525_020129,data/raw/captcha_20260525_020129_000839.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_020130,data/raw/captcha_20260525_020130_000840.jpg,200,image/jpeg;charset=UTF-8,1276,82,31
20260525_020131,data/raw/captcha_20260525_020131_000841.jpg,200,image/jpeg;charset=UTF-8,1335,82,31
20260525_020132,data/raw/captcha_20260525_020132_000842.jpg,200,image/jpeg;charset=UTF-8,1364,82,31
20260525_020133,data/raw/captcha_20260525_020133_000843.jpg,200,image/jpeg;charset=UTF-8,1262,82,31
20260525_020134,data/raw/captcha_20260525_020134_000844.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_020135,data/raw/captcha_20260525_020135_000845.jpg,200,image/jpeg;charset=UTF-8,1229,82,31
20260525_020136,data/raw/captcha_20260525_020136_000846.jpg,200,image/jpeg;charset=UTF-8,1394,82,31
20260525_020137,data/raw/captcha_20260525_020137_000847.jpg,200,image/jpeg;charset=UTF-8,1245,82,31
20260525_020138,data/raw/captcha_20260525_020138_000848.jpg,200,image/jpeg;charset=UTF-8,1203,82,31
20260525_020139,data/raw/captcha_20260525_020139_000849.jpg,200,image/jpeg;charset=UTF-8,1399,82,31
20260525_020140,data/raw/captcha_20260525_020140_000850.jpg,200,image/jpeg;charset=UTF-8,1216,82,31
20260525_020141,data/raw/captcha_20260525_020141_000851.jpg,200,image/jpeg;charset=UTF-8,1359,82,31
20260525_020142,data/raw/captcha_20260525_020142_000852.jpg,200,image/jpeg;charset=UTF-8,1331,82,31
20260525_020143,data/raw/captcha_20260525_020143_000853.jpg,200,image/jpeg;charset=UTF-8,1492,82,31
20260525_020144,data/raw/captcha_20260525_020144_000854.jpg,200,image/jpeg;charset=UTF-8,1392,82,31
20260525_020145,data/raw/captcha_20260525_020145_000855.jpg,200,image/jpeg;charset=UTF-8,1315,82,31
20260525_020146,data/raw/captcha_20260525_020146_000856.jpg,200,image/jpeg;charset=UTF-8,1210,82,31
20260525_020147,data/raw/captcha_20260525_020147_000857.jpg,200,image/jpeg;charset=UTF-8,1329,82,31
20260525_020148,data/raw/captcha_20260525_020148_000858.jpg,200,image/jpeg;charset=UTF-8,1274,82,31
20260525_020149,data/raw/captcha_20260525_020149_000859.jpg,200,image/jpeg;charset=UTF-8,1393,82,31
20260525_020150,data/raw/captcha_20260525_020150_000860.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_020151,data/raw/captcha_20260525_020151_000861.jpg,200,image/jpeg;charset=UTF-8,1328,82,31
20260525_020152,data/raw/captcha_20260525_020152_000862.jpg,200,image/jpeg;charset=UTF-8,1362,82,31
20260525_020153,data/raw/captcha_20260525_020153_000863.jpg,200,image/jpeg;charset=UTF-8,1267,82,31
20260525_020154,data/raw/captcha_20260525_020154_000864.jpg,200,image/jpeg;charset=UTF-8,1384,82,31
20260525_020155,data/raw/captcha_20260525_020155_000865.jpg,200,image/jpeg;charset=UTF-8,1250,82,31
20260525_020156,data/raw/captcha_20260525_020156_000866.jpg,200,image/jpeg;charset=UTF-8,1316,82,31
20260525_020157,data/raw/captcha_20260525_020157_000867.jpg,200,image/jpeg;charset=UTF-8,1419,82,31
20260525_020158,data/raw/captcha_20260525_020158_000868.jpg,200,image/jpeg;charset=UTF-8,1275,82,31
20260525_020159,data/raw/captcha_20260525_020159_000869.jpg,200,image/jpeg;charset=UTF-8,1312,82,31
20260525_020200,data/raw/captcha_20260525_020200_000870.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_020201,data/raw/captcha_20260525_020201_000871.jpg,200,image/jpeg;charset=UTF-8,1282,82,31
20260525_020202,data/raw/captcha_20260525_020202_000872.jpg,200,image/jpeg;charset=UTF-8,1216,82,31
20260525_020203,data/raw/captcha_20260525_020203_000873.jpg,200,image/jpeg;charset=UTF-8,1341,82,31
20260525_020204,data/raw/captcha_20260525_020204_000874.jpg,200,image/jpeg;charset=UTF-8,1250,82,31
20260525_020205,data/raw/captcha_20260525_020205_000875.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_020206,data/raw/captcha_20260525_020206_000876.jpg,200,image/jpeg;charset=UTF-8,1204,82,31
20260525_020207,data/raw/captcha_20260525_020207_000877.jpg,200,image/jpeg;charset=UTF-8,1350,82,31
20260525_020208,data/raw/captcha_20260525_020208_000878.jpg,200,image/jpeg;charset=UTF-8,1311,82,31
20260525_020209,data/raw/captcha_20260525_020209_000879.jpg,200,image/jpeg;charset=UTF-8,1285,82,31
20260525_020210,data/raw/captcha_20260525_020210_000880.jpg,200,image/jpeg;charset=UTF-8,1210,82,31
20260525_020211,data/raw/captcha_20260525_020211_000881.jpg,200,image/jpeg;charset=UTF-8,1373,82,31
20260525_020212,data/raw/captcha_20260525_020212_000882.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_020213,data/raw/captcha_20260525_020213_000883.jpg,200,image/jpeg;charset=UTF-8,1336,82,31
20260525_020214,data/raw/captcha_20260525_020214_000884.jpg,200,image/jpeg;charset=UTF-8,1291,82,31
20260525_020215,data/raw/captcha_20260525_020215_000885.jpg,200,image/jpeg;charset=UTF-8,1396,82,31
20260525_020216,data/raw/captcha_20260525_020216_000886.jpg,200,image/jpeg;charset=UTF-8,1228,82,31
20260525_020217,data/raw/captcha_20260525_020217_000887.jpg,200,image/jpeg;charset=UTF-8,1371,82,31
20260525_020218,data/raw/captcha_20260525_020218_000888.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_020219,data/raw/captcha_20260525_020219_000889.jpg,200,image/jpeg;charset=UTF-8,1366,82,31
20260525_020220,data/raw/captcha_20260525_020220_000890.jpg,200,image/jpeg;charset=UTF-8,1335,82,31
20260525_020221,data/raw/captcha_20260525_020221_000891.jpg,200,image/jpeg;charset=UTF-8,1338,82,31
20260525_020222,data/raw/captcha_20260525_020222_000892.jpg,200,image/jpeg;charset=UTF-8,1155,82,31
20260525_020223,data/raw/captcha_20260525_020223_000893.jpg,200,image/jpeg;charset=UTF-8,1334,82,31
20260525_020224,data/raw/captcha_20260525_020224_000894.jpg,200,image/jpeg;charset=UTF-8,1315,82,31
20260525_020225,data/raw/captcha_20260525_020225_000895.jpg,200,image/jpeg;charset=UTF-8,1212,82,31
20260525_020226,data/raw/captcha_20260525_020226_000896.jpg,200,image/jpeg;charset=UTF-8,1372,82,31
20260525_020227,data/raw/captcha_20260525_020227_000897.jpg,200,image/jpeg;charset=UTF-8,1292,82,31
20260525_020228,data/raw/captcha_20260525_020228_000898.jpg,200,image/jpeg;charset=UTF-8,1359,82,31
20260525_020229,data/raw/captcha_20260525_020229_000899.jpg,200,image/jpeg;charset=UTF-8,1338,82,31
20260525_020230,data/raw/captcha_20260525_020230_000900.jpg,200,image/jpeg;charset=UTF-8,1275,82,31
20260525_020231,data/raw/captcha_20260525_020231_000901.jpg,200,image/jpeg;charset=UTF-8,1215,82,31
20260525_020232,data/raw/captcha_20260525_020232_000902.jpg,200,image/jpeg;charset=UTF-8,1278,82,31
20260525_020233,data/raw/captcha_20260525_020233_000903.jpg,200,image/jpeg;charset=UTF-8,1456,82,31
20260525_020234,data/raw/captcha_20260525_020234_000904.jpg,200,image/jpeg;charset=UTF-8,1306,82,31
20260525_020235,data/raw/captcha_20260525_020235_000905.jpg,200,image/jpeg;charset=UTF-8,1181,82,31
20260525_020236,data/raw/captcha_20260525_020236_000906.jpg,200,image/jpeg;charset=UTF-8,1390,82,31
20260525_020237,data/raw/captcha_20260525_020237_000907.jpg,200,image/jpeg;charset=UTF-8,1257,82,31
20260525_020238,data/raw/captcha_20260525_020238_000908.jpg,200,image/jpeg;charset=UTF-8,1241,82,31
20260525_020239,data/raw/captcha_20260525_020239_000909.jpg,200,image/jpeg;charset=UTF-8,1138,82,31
20260525_020240,data/raw/captcha_20260525_020240_000910.jpg,200,image/jpeg;charset=UTF-8,1333,82,31
20260525_020241,data/raw/captcha_20260525_020241_000911.jpg,200,image/jpeg;charset=UTF-8,1282,82,31
20260525_020242,data/raw/captcha_20260525_020242_000912.jpg,200,image/jpeg;charset=UTF-8,1348,82,31
20260525_020243,data/raw/captcha_20260525_020243_000913.jpg,200,image/jpeg;charset=UTF-8,1360,82,31
20260525_020244,data/raw/captcha_20260525_020244_000914.jpg,200,image/jpeg;charset=UTF-8,1380,82,31
20260525_020245,data/raw/captcha_20260525_020245_000915.jpg,200,image/jpeg;charset=UTF-8,1325,82,31
20260525_020246,data/raw/captcha_20260525_020246_000916.jpg,200,image/jpeg;charset=UTF-8,1375,82,31
20260525_020247,data/raw/captcha_20260525_020247_000917.jpg,200,image/jpeg;charset=UTF-8,1213,82,31
20260525_020248,data/raw/captcha_20260525_020248_000918.jpg,200,image/jpeg;charset=UTF-8,1262,82,31
20260525_020249,data/raw/captcha_20260525_020249_000919.jpg,200,image/jpeg;charset=UTF-8,1362,82,31
20260525_020250,data/raw/captcha_20260525_020250_000920.jpg,200,image/jpeg;charset=UTF-8,1169,82,31
20260525_020251,data/raw/captcha_20260525_020251_000921.jpg,200,image/jpeg;charset=UTF-8,1187,82,31
20260525_020252,data/raw/captcha_20260525_020252_000922.jpg,200,image/jpeg;charset=UTF-8,1260,82,31
20260525_020253,data/raw/captcha_20260525_020253_000923.jpg,200,image/jpeg;charset=UTF-8,1224,82,31
20260525_020254,data/raw/captcha_20260525_020254_000924.jpg,200,image/jpeg;charset=UTF-8,1284,82,31
20260525_020255,data/raw/captcha_20260525_020255_000925.jpg,200,image/jpeg;charset=UTF-8,1356,82,31
20260525_020256,data/raw/captcha_20260525_020256_000926.jpg,200,image/jpeg;charset=UTF-8,1129,82,31
20260525_020257,data/raw/captcha_20260525_020257_000927.jpg,200,image/jpeg;charset=UTF-8,1335,82,31
20260525_020258,data/raw/captcha_20260525_020258_000928.jpg,200,image/jpeg;charset=UTF-8,1303,82,31
20260525_020259,data/raw/captcha_20260525_020259_000929.jpg,200,image/jpeg;charset=UTF-8,1359,82,31
20260525_020300,data/raw/captcha_20260525_020300_000930.jpg,200,image/jpeg;charset=UTF-8,1263,82,31
20260525_020301,data/raw/captcha_20260525_020301_000931.jpg,200,image/jpeg;charset=UTF-8,1345,82,31
20260525_020302,data/raw/captcha_20260525_020302_000932.jpg,200,image/jpeg;charset=UTF-8,1251,82,31
20260525_020303,data/raw/captcha_20260525_020303_000933.jpg,200,image/jpeg;charset=UTF-8,1236,82,31
20260525_020304,data/raw/captcha_20260525_020304_000934.jpg,200,image/jpeg;charset=UTF-8,1297,82,31
20260525_020305,data/raw/captcha_20260525_020305_000935.jpg,200,image/jpeg;charset=UTF-8,1383,82,31
20260525_020306,data/raw/captcha_20260525_020306_000936.jpg,200,image/jpeg;charset=UTF-8,1213,82,31
20260525_020307,data/raw/captcha_20260525_020307_000937.jpg,200,image/jpeg;charset=UTF-8,1305,82,31
20260525_020308,data/raw/captcha_20260525_020308_000938.jpg,200,image/jpeg;charset=UTF-8,1320,82,31
20260525_020309,data/raw/captcha_20260525_020309_000939.jpg,200,image/jpeg;charset=UTF-8,1222,82,31
20260525_020310,data/raw/captcha_20260525_020310_000940.jpg,200,image/jpeg;charset=UTF-8,1437,82,31
20260525_020311,data/raw/captcha_20260525_020311_000941.jpg,200,image/jpeg;charset=UTF-8,1306,82,31
20260525_020312,data/raw/captcha_20260525_020312_000942.jpg,200,image/jpeg;charset=UTF-8,1264,82,31
20260525_020313,data/raw/captcha_20260525_020313_000943.jpg,200,image/jpeg;charset=UTF-8,1277,82,31
20260525_020314,data/raw/captcha_20260525_020314_000944.jpg,200,image/jpeg;charset=UTF-8,1319,82,31
20260525_020315,data/raw/captcha_20260525_020315_000945.jpg,200,image/jpeg;charset=UTF-8,1258,82,31
20260525_020316,data/raw/captcha_20260525_020316_000946.jpg,200,image/jpeg;charset=UTF-8,1303,82,31
20260525_020317,data/raw/captcha_20260525_020317_000947.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_020318,data/raw/captcha_20260525_020318_000948.jpg,200,image/jpeg;charset=UTF-8,1200,82,31
20260525_020319,data/raw/captcha_20260525_020319_000949.jpg,200,image/jpeg;charset=UTF-8,1231,82,31
20260525_020320,data/raw/captcha_20260525_020320_000950.jpg,200,image/jpeg;charset=UTF-8,1211,82,31
20260525_020321,data/raw/captcha_20260525_020321_000951.jpg,200,image/jpeg;charset=UTF-8,1322,82,31
20260525_020322,data/raw/captcha_20260525_020322_000952.jpg,200,image/jpeg;charset=UTF-8,1365,82,31
20260525_020323,data/raw/captcha_20260525_020323_000953.jpg,200,image/jpeg;charset=UTF-8,1282,82,31
20260525_020324,data/raw/captcha_20260525_020324_000954.jpg,200,image/jpeg;charset=UTF-8,1172,82,31
20260525_020325,data/raw/captcha_20260525_020325_000955.jpg,200,image/jpeg;charset=UTF-8,1250,82,31
20260525_020326,data/raw/captcha_20260525_020326_000956.jpg,200,image/jpeg;charset=UTF-8,1178,82,31
20260525_020327,data/raw/captcha_20260525_020327_000957.jpg,200,image/jpeg;charset=UTF-8,1192,82,31
20260525_020328,data/raw/captcha_20260525_020328_000958.jpg,200,image/jpeg;charset=UTF-8,1280,82,31
20260525_020329,data/raw/captcha_20260525_020329_000959.jpg,200,image/jpeg;charset=UTF-8,1322,82,31
20260525_020330,data/raw/captcha_20260525_020330_000960.jpg,200,image/jpeg;charset=UTF-8,1314,82,31
20260525_020331,data/raw/captcha_20260525_020331_000961.jpg,200,image/jpeg;charset=UTF-8,1358,82,31
20260525_020332,data/raw/captcha_20260525_020332_000962.jpg,200,image/jpeg;charset=UTF-8,1386,82,31
20260525_020333,data/raw/captcha_20260525_020333_000963.jpg,200,image/jpeg;charset=UTF-8,1144,82,31
20260525_020334,data/raw/captcha_20260525_020334_000964.jpg,200,image/jpeg;charset=UTF-8,1323,82,31
20260525_020335,data/raw/captcha_20260525_020335_000965.jpg,200,image/jpeg;charset=UTF-8,1226,82,31
20260525_020336,data/raw/captcha_20260525_020336_000966.jpg,200,image/jpeg;charset=UTF-8,1349,82,31
20260525_020337,data/raw/captcha_20260525_020337_000967.jpg,200,image/jpeg;charset=UTF-8,1346,82,31
20260525_020338,data/raw/captcha_20260525_020338_000968.jpg,200,image/jpeg;charset=UTF-8,1236,82,31
20260525_020339,data/raw/captcha_20260525_020339_000969.jpg,200,image/jpeg;charset=UTF-8,1376,82,31
20260525_020340,data/raw/captcha_20260525_020340_000970.jpg,200,image/jpeg;charset=UTF-8,1280,82,31
20260525_020341,data/raw/captcha_20260525_020341_000971.jpg,200,image/jpeg;charset=UTF-8,1328,82,31
20260525_020342,data/raw/captcha_20260525_020342_000972.jpg,200,image/jpeg;charset=UTF-8,1277,82,31
20260525_020343,data/raw/captcha_20260525_020343_000973.jpg,200,image/jpeg;charset=UTF-8,1175,82,31
20260525_020344,data/raw/captcha_20260525_020344_000974.jpg,200,image/jpeg;charset=UTF-8,1324,82,31
20260525_020345,data/raw/captcha_20260525_020345_000975.jpg,200,image/jpeg;charset=UTF-8,1288,82,31
20260525_020346,data/raw/captcha_20260525_020346_000976.jpg,200,image/jpeg;charset=UTF-8,1396,82,31
20260525_020347,data/raw/captcha_20260525_020347_000977.jpg,200,image/jpeg;charset=UTF-8,1248,82,31
20260525_020348,data/raw/captcha_20260525_020348_000978.jpg,200,image/jpeg;charset=UTF-8,1375,82,31
20260525_020349,data/raw/captcha_20260525_020349_000979.jpg,200,image/jpeg;charset=UTF-8,1149,82,31
20260525_020350,data/raw/captcha_20260525_020350_000980.jpg,200,image/jpeg;charset=UTF-8,1290,82,31
20260525_020351,data/raw/captcha_20260525_020351_000981.jpg,200,image/jpeg;charset=UTF-8,1372,82,31
20260525_020352,data/raw/captcha_20260525_020352_000982.jpg,200,image/jpeg;charset=UTF-8,1380,82,31
20260525_020353,data/raw/captcha_20260525_020353_000983.jpg,200,image/jpeg;charset=UTF-8,1186,82,31
20260525_020354,data/raw/captcha_20260525_020354_000984.jpg,200,image/jpeg;charset=UTF-8,1247,82,31
20260525_020355,data/raw/captcha_20260525_020355_000985.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_020356,data/raw/captcha_20260525_020356_000986.jpg,200,image/jpeg;charset=UTF-8,1343,82,31
20260525_020357,data/raw/captcha_20260525_020357_000987.jpg,200,image/jpeg;charset=UTF-8,1316,82,31
20260525_020358,data/raw/captcha_20260525_020358_000988.jpg,200,image/jpeg;charset=UTF-8,1268,82,31
20260525_020359,data/raw/captcha_20260525_020359_000989.jpg,200,image/jpeg;charset=UTF-8,1252,82,31
20260525_020400,data/raw/captcha_20260525_020400_000990.jpg,200,image/jpeg;charset=UTF-8,1167,82,31
20260525_020401,data/raw/captcha_20260525_020401_000991.jpg,200,image/jpeg;charset=UTF-8,1235,82,31
20260525_020402,data/raw/captcha_20260525_020402_000992.jpg,200,image/jpeg;charset=UTF-8,1316,82,31
20260525_020403,data/raw/captcha_20260525_020403_000993.jpg,200,image/jpeg;charset=UTF-8,1310,82,31
20260525_020404,data/raw/captcha_20260525_020404_000994.jpg,200,image/jpeg;charset=UTF-8,1218,82,31
20260525_020405,data/raw/captcha_20260525_020405_000995.jpg,200,image/jpeg;charset=UTF-8,1327,82,31
20260525_020406,data/raw/captcha_20260525_020406_000996.jpg,200,image/jpeg;charset=UTF-8,1466,82,31
20260525_020407,data/raw/captcha_20260525_020407_000997.jpg,200,image/jpeg;charset=UTF-8,1262,82,31
20260525_020408,data/raw/captcha_20260525_020408_000998.jpg,200,image/jpeg;charset=UTF-8,1271,82,31
20260525_020409,data/raw/captcha_20260525_020409_000999.jpg,200,image/jpeg;charset=UTF-8,1313,82,31
20260525_020410,data/raw/captcha_20260525_020410_001000.jpg,200,image/jpeg;charset=UTF-8,1271,82,31
20260525_020411,data/raw/captcha_20260525_020411_001001.jpg,200,image/jpeg;charset=UTF-8,1204,82,31
20260525_020412,data/raw/captcha_20260525_020412_001002.jpg,200,image/jpeg;charset=UTF-8,1305,82,31
20260525_020413,data/raw/captcha_20260525_020413_001003.jpg,200,image/jpeg;charset=UTF-8,1433,82,31
20260525_020414,data/raw/captcha_20260525_020414_001004.jpg,200,image/jpeg;charset=UTF-8,1291,82,31
20260525_020415,data/raw/captcha_20260525_020415_001005.jpg,200,image/jpeg;charset=UTF-8,1218,82,31
20260525_020416,data/raw/captcha_20260525_020416_001006.jpg,200,image/jpeg;charset=UTF-8,1347,82,31
20260525_020417,data/raw/captcha_20260525_020417_001007.jpg,200,image/jpeg;charset=UTF-8,1241,82,31
20260525_020418,data/raw/captcha_20260525_020418_001008.jpg,200,image/jpeg;charset=UTF-8,1313,82,31
20260525_020419,data/raw/captcha_20260525_020419_001009.jpg,200,image/jpeg;charset=UTF-8,1150,82,31
20260525_020420,data/raw/captcha_20260525_020420_001010.jpg,200,image/jpeg;charset=UTF-8,1452,82,31
20260525_020421,data/raw/captcha_20260525_020421_001011.jpg,200,image/jpeg;charset=UTF-8,1283,82,31
20260525_020422,data/raw/captcha_20260525_020422_001012.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
